node1,node2,label
G_1436,D_OMIM:619091,0
G_6301,D_ORPHA:88616,1
G_25914,D_OMIM:614833,1
G_2984,D_OMIM:614616,1
G_4841,D_ORPHA:319308,1
G_10126,D_OMIM:148000,0
G_3113,D_OMIM:619150,0
G_1649,D_ORPHA:99967,1
G_54903,D_OMIM:617121,1
G_9927,D_OMIM:235550,0
G_11133,D_OMIM:616580,0
G_4313,D_OMIM:611225,0
G_26275,D_OMIM:613982,0
G_85365,D_OMIM:121300,0
G_9987,D_ORPHA:420702,0
G_7036,D_OMIM:141749,0
G_6789,D_ORPHA:98976,0
G_9020,D_ORPHA:447731,1
G_3572,D_OMIM:618523,1
G_84572,D_OMIM:252605,1
G_1001,D_OMIM:616052,0
G_26160,D_ORPHA:276405,0
G_55167,D_OMIM:620985,1
G_8504,D_OMIM:616843,0
G_5627,D_OMIM:619484,0
G_9992,D_OMIM:610828,0
G_91,D_ORPHA:912,0
G_5956,D_OMIM:206200,0
G_2737,D_OMIM:175700,1
G_3198,D_OMIM:618504,0
G_203859,D_OMIM:166260,1
G_1581,D_ORPHA:79431,0
G_4089,D_ORPHA:1946,0
G_3383,D_OMIM:617137,0
G_3889,D_OMIM:621170,1
G_2588,D_ORPHA:90674,0
G_7508,D_ORPHA:486811,0
G_201294,D_ORPHA:79284,0
G_3198,D_ORPHA:466718,0
G_55532,D_ORPHA:309854,1
G_8074,D_ORPHA:306661,1
G_8928,D_ORPHA:220386,1
G_105804841,D_OMIM:174500,1
G_19,D_ORPHA:425,1
G_7528,D_OMIM:620985,0
G_5422,D_ORPHA:163976,1
G_6218,D_ORPHA:124,1
G_55005,D_OMIM:614922,1
G_4982,D_ORPHA:2801,1
G_57122,D_OMIM:300884,0
G_7534,D_ORPHA:952,0
G_6533,D_ORPHA:493342,0
G_7134,D_OMIM:611879,1
G_212,D_OMIM:300752,1
G_6223,D_OMIM:105650,1
G_127833,D_ORPHA:402023,0
G_54756,D_OMIM:617709,0
G_51227,D_OMIM:617599,1
G_2115,D_OMIM:617153,0
G_3859,D_ORPHA:98954,1
G_10935,D_ORPHA:404476,0
G_10664,D_OMIM:615502,1
G_5627,D_OMIM:214110,0
G_5621,D_OMIM:137440,1
G_5335,D_OMIM:620514,1
G_10483,D_OMIM:615179,0
G_959,D_OMIM:308230,1
G_2492,D_OMIM:233300,1
G_84168,D_OMIM:230740,1
G_7871,D_OMIM:621269,0
G_51311,D_ORPHA:1401,0
G_4010,D_OMIM:161200,1
G_86,D_ORPHA:528084,1
G_51163,D_ORPHA:300530,0
G_3679,D_OMIM:613204,1
G_1656,D_OMIM:621125,0
G_6006,D_ORPHA:319480,0
G_155368,D_ORPHA:904,1
G_57152,D_OMIM:609796,0
G_773,D_ORPHA:569,1
G_200424,D_ORPHA:284247,0
G_57520,D_OMIM:610698,0
G_1084,D_OMIM:116700,0
G_55863,D_ORPHA:2609,1
G_3875,D_ORPHA:805,0
G_5993,D_OMIM:620816,1
G_3516,D_OMIM:136120,0
G_3107,D_OMIM:609423,1
G_478,D_ORPHA:2131,1
G_55157,D_OMIM:619386,0
G_10087,D_OMIM:616351,1
G_1134,D_OMIM:120435,0
G_116461,D_ORPHA:588,0
G_7096,D_OMIM:240300,0
G_7389,D_ORPHA:2073,0
G_51091,D_ORPHA:2524,1
G_2776,D_ORPHA:79483,1
G_1471,D_OMIM:620009,0
G_4000,D_OMIM:605588,1
G_10533,D_OMIM:126600,0
G_8517,D_ORPHA:69088,1
G_442721,D_ORPHA:154,1
G_1804,D_OMIM:612956,1
G_9095,D_ORPHA:199296,1
G_8405,D_ORPHA:662179,1
G_8200,D_OMIM:228900,1
G_22954,D_ORPHA:1878,1
G_2627,D_ORPHA:334,1
G_1678,D_OMIM:620428,0
G_1118,D_OMIM:619135,0
G_7490,D_OMIM:136680,1
G_3067,D_OMIM:137580,1
G_56980,D_OMIM:620459,1
G_4488,D_OMIM:608898,0
G_23095,D_ORPHA:99946,1
G_3868,D_OMIM:253290,0
G_10464,D_OMIM:618112,0
G_9031,D_OMIM:607115,0
G_7545,D_ORPHA:563612,0
G_81857,D_OMIM:605589,1
G_90268,D_ORPHA:500062,1
G_56983,D_ORPHA:480682,1
G_3845,D_OMIM:211980,1
G_729238,D_ORPHA:2032,1
G_152137,D_OMIM:607453,1
G_4047,D_OMIM:618840,1
G_2651,D_OMIM:110800,1
G_91039,D_OMIM:621269,0
G_6710,D_OMIM:606483,0
G_55553,D_OMIM:300910,0
G_84720,D_OMIM:614749,1
G_7249,D_OMIM:604454,0
G_10269,D_ORPHA:740,1
G_30008,D_OMIM:616271,0
G_6513,D_OMIM:229800,0
G_4540,D_ORPHA:551,1
G_374969,D_OMIM:605432,0
G_123263,D_ORPHA:93583,0
G_80184,D_OMIM:615991,1
G_23135,D_OMIM:300868,0
G_57526,D_ORPHA:714652,1
G_6885,D_OMIM:617137,1
G_7466,D_OMIM:600965,1
G_5424,D_ORPHA:447877,1
G_55679,D_ORPHA:500144,0
G_65267,D_OMIM:611783,0
G_5424,D_ORPHA:363649,1
G_4568,D_ORPHA:663,1
G_23090,D_ORPHA:2318,1
G_4221,D_ORPHA:314790,1
G_83706,D_ORPHA:99844,1
G_170302,D_ORPHA:697160,1
G_60468,D_OMIM:601868,0
G_9631,D_OMIM:621254,0
G_23114,D_OMIM:618356,1
G_7273,D_ORPHA:707983,1
G_7516,D_OMIM:617247,1
G_222663,D_OMIM:600881,0
G_9940,D_ORPHA:3329,0
G_30008,D_ORPHA:620363,0
G_4204,D_ORPHA:1762,1
G_84314,D_OMIM:266900,0
G_5449,D_ORPHA:98933,0
G_391356,D_OMIM:603278,0
G_1776,D_ORPHA:36412,1
G_10516,D_OMIM:272200,0
G_10295,D_OMIM:208230,0
G_8405,D_OMIM:257920,0
G_79258,D_ORPHA:538863,0
G_3030,D_ORPHA:5,1
G_3067,D_OMIM:617520,0
G_6400,D_OMIM:232300,0
G_23269,D_OMIM:619147,0
G_116115,D_OMIM:619877,1
G_51663,D_ORPHA:401840,1
G_8557,D_OMIM:617107,0
G_1259,D_OMIM:149700,0
G_55689,D_OMIM:617425,0
G_79798,D_OMIM:617816,0
G_6141,D_OMIM:618310,1
G_4853,D_OMIM:617540,0
G_100820829,D_OMIM:106100,0
G_580,D_OMIM:300818,0
G_2260,D_OMIM:146110,1
G_10981,D_ORPHA:714399,0
G_8777,D_OMIM:616954,0
G_4148,D_OMIM:608728,1
G_3604,D_OMIM:613307,0
G_224,D_ORPHA:66628,0
G_79659,D_ORPHA:93269,1
G_859,D_ORPHA:101016,1
G_146862,D_OMIM:614098,0
G_10518,D_ORPHA:231169,1
G_11212,D_ORPHA:238475,0
G_7292,D_OMIM:269400,0
G_123263,D_ORPHA:2314,0
G_6611,D_ORPHA:97362,0
G_1075,D_OMIM:606766,0
G_5627,D_OMIM:613652,0
G_1041,D_OMIM:272440,0
G_6160,D_ORPHA:675782,0
G_58,D_ORPHA:2020,1
G_387082,D_OMIM:601399,0
G_93183,D_OMIM:620193,0
G_10560,D_ORPHA:49827,1
G_5625,D_ORPHA:419,1
G_375611,D_ORPHA:79326,0
G_2554,D_OMIM:300496,0
G_2539,D_OMIM:300908,1
G_7518,D_OMIM:616541,1
G_79944,D_ORPHA:79314,1
G_10436,D_OMIM:274400,0
G_9512,D_OMIM:617954,1
G_5199,D_ORPHA:627,0
G_8974,D_OMIM:232700,0
G_3240,D_ORPHA:93616,0
G_613,D_OMIM:137920,0
G_8622,D_OMIM:605231,0
G_6635,D_OMIM:618807,0
G_6812,D_OMIM:613090,0
G_7019,D_OMIM:617156,1
G_10577,D_ORPHA:216975,1
G_6314,D_OMIM:250850,0
G_8085,D_ORPHA:2322,1
G_790955,D_ORPHA:171,0
G_5447,D_ORPHA:63269,1
G_10565,D_OMIM:619964,1
G_23558,D_OMIM:618555,0
G_2736,D_ORPHA:93925,1
G_8795,D_OMIM:620707,0
G_5649,D_OMIM:616436,1
G_2318,D_OMIM:612520,0
G_22909,D_ORPHA:401996,1
G_1654,D_OMIM:615158,0
G_3860,D_OMIM:621260,0
G_4976,D_OMIM:618659,0
G_79639,D_OMIM:166260,0
G_10683,D_ORPHA:2311,1
G_3265,D_ORPHA:2874,1
G_4284,D_ORPHA:98991,1
G_55697,D_OMIM:612555,0
G_1896,D_OMIM:305100,1
G_8621,D_ORPHA:664430,0
G_6218,D_OMIM:619880,0
G_367,D_OMIM:618433,0
G_10483,D_ORPHA:293181,0
G_11261,D_OMIM:618438,1
G_160418,D_ORPHA:363400,0
G_7283,D_ORPHA:694937,0
G_3480,D_OMIM:212500,0
G_60386,D_ORPHA:99742,1
G_375,D_OMIM:308230,0
G_6566,D_OMIM:616095,1
G_29920,D_OMIM:616420,1
G_65062,D_OMIM:614424,1
G_9380,D_OMIM:614921,0
G_5908,D_ORPHA:157719,0
G_2697,D_ORPHA:1010,1
G_2316,D_ORPHA:2484,1
G_5077,D_OMIM:621426,0
G_3239,D_ORPHA:93409,1
G_1230,D_ORPHA:117,1
G_5831,D_ORPHA:357064,1
G_64864,D_ORPHA:3095,0
G_54496,D_OMIM:615490,0
G_50846,D_ORPHA:85186,0
G_55027,D_OMIM:620072,1
G_84627,D_ORPHA:538574,0
G_6598,D_ORPHA:1465,1
G_6572,D_OMIM:610442,0
G_3008,D_OMIM:613027,0
G_63908,D_OMIM:225200,0
G_5979,D_ORPHA:146,1
G_79867,D_OMIM:616314,0
G_84065,D_OMIM:208100,0
G_2322,D_OMIM:602531,0
G_3119,D_ORPHA:83465,1
G_5498,D_OMIM:618015,0
G_2048,D_OMIM:619479,0
G_1468,D_ORPHA:98868,0
G_22802,D_OMIM:254100,0
G_6598,D_ORPHA:231108,1
G_54567,D_ORPHA:974,1
G_65125,D_ORPHA:970,1
G_8087,D_OMIM:618822,1
G_2729,D_ORPHA:33574,1
G_5062,D_OMIM:618458,1
G_5167,D_OMIM:615522,1
G_8883,D_OMIM:616640,0
G_5071,D_OMIM:611489,0
G_8517,D_OMIM:300636,1
G_283120,D_ORPHA:231140,1
G_375387,D_OMIM:619539,0
G_9083,D_OMIM:415000,1
G_1909,D_ORPHA:93334,0
G_83938,D_OMIM:604498,0
G_3704,D_ORPHA:457375,1
G_5244,D_ORPHA:93282,0
G_3043,D_ORPHA:231242,1
G_63982,D_ORPHA:420485,1
G_51002,D_ORPHA:98,0
G_644,D_ORPHA:79284,0
G_9455,D_OMIM:616858,0
G_112744,D_ORPHA:70472,0
G_1974,D_OMIM:620319,0
G_9750,D_OMIM:305000,0
G_79728,D_OMIM:610832,1
G_91252,D_OMIM:612350,1
G_781,D_ORPHA:51083,1
G_4000,D_ORPHA:293910,1
G_347733,D_OMIM:615688,0
G_3655,D_OMIM:606243,0
G_3054,D_ORPHA:254892,0
G_4891,D_ORPHA:83642,1
G_1130,D_ORPHA:352723,1
G_35,D_OMIM:620222,0
G_215,D_ORPHA:388,1
G_1297,D_ORPHA:99898,0
G_8284,D_OMIM:601358,0
G_8139,D_OMIM:258660,0
G_2266,D_ORPHA:101041,1
G_6928,D_ORPHA:97364,1
G_84572,D_OMIM:616490,0
G_79719,D_ORPHA:562569,0
G_4597,D_OMIM:301115,0
G_5949,D_OMIM:612253,0
G_7804,D_ORPHA:77259,0
G_7234,D_OMIM:610419,0
G_805,D_OMIM:611489,0
G_1829,D_OMIM:610193,1
G_4565,D_OMIM:545000,1
G_128486,D_OMIM:618635,1
G_114803,D_OMIM:618116,1
G_10134,D_ORPHA:369939,1
G_3040,D_ORPHA:715143,1
G_2013,D_OMIM:615861,1
G_148867,D_OMIM:620281,0
G_9049,D_OMIM:219090,1
G_2335,D_ORPHA:93315,1
G_57688,D_OMIM:603671,1
G_3420,D_OMIM:140000,0
G_1301,D_ORPHA:90635,1
G_5727,D_ORPHA:93924,1
G_4221,D_ORPHA:97279,1
G_2131,D_OMIM:619805,0
G_4617,D_OMIM:618155,1
G_10352,D_OMIM:619738,1
G_857,D_OMIM:615343,1
G_790955,D_ORPHA:370997,0
G_114548,D_ORPHA:647815,1
G_55697,D_OMIM:617054,1
G_2628,D_OMIM:134600,1
G_7046,D_ORPHA:91387,1
G_4893,D_ORPHA:648,1
G_3659,D_ORPHA:228390,0
G_7490,D_OMIM:613950,0
G_1585,D_OMIM:610938,0
G_25885,D_OMIM:616462,1
G_57215,D_OMIM:278760,0
G_3480,D_ORPHA:686999,0
G_2969,D_OMIM:617188,0
G_5728,D_OMIM:158350,1
G_2155,D_OMIM:608446,1
G_1471,D_OMIM:621214,1
G_6897,D_OMIM:614486,0
G_83483,D_OMIM:621010,0
G_7332,D_OMIM:620603,0
G_81689,D_OMIM:614923,0
G_5019,D_OMIM:620704,0
G_84314,D_OMIM:617563,1
G_51218,D_ORPHA:255132,1
G_547,D_ORPHA:662367,1
G_6095,D_OMIM:618060,1
G_6821,D_ORPHA:2255,0
G_4905,D_OMIM:242840,0
G_4352,D_ORPHA:3318,1
G_7068,D_OMIM:610205,0
G_3815,D_ORPHA:566396,1
G_8910,D_OMIM:300238,0
G_23078,D_OMIM:248800,0
G_64094,D_ORPHA:314721,1
G_5692,D_OMIM:237500,0
G_18,D_ORPHA:329931,0
G_70,D_ORPHA:54260,1
G_5575,D_OMIM:148050,0
G_10159,D_OMIM:301045,1
G_3097,D_ORPHA:178469,1
G_6945,D_ORPHA:90368,0
G_7045,D_ORPHA:98960,1
G_51116,D_OMIM:620669,0
G_64412,D_OMIM:614302,0
G_388753,D_OMIM:313400,0
G_6891,D_OMIM:203290,0
G_57498,D_OMIM:617296,1
G_105371045,D_OMIM:614839,0
G_6558,D_OMIM:114000,0
G_2250,D_OMIM:138800,0
G_3913,D_OMIM:606688,0
G_7253,D_ORPHA:95713,1
G_57057,D_OMIM:611363,1
G_2244,D_OMIM:202400,1
G_128178,D_ORPHA:99798,1
G_5161,D_OMIM:142669,0
G_79738,D_OMIM:613796,0
G_55275,D_OMIM:608358,0
G_2566,D_ORPHA:36387,1
G_6598,D_OMIM:614608,1
G_127534,D_OMIM:616739,0
G_4352,D_OMIM:601977,1
G_8284,D_OMIM:415000,1
G_64127,D_OMIM:266600,1
G_28962,D_ORPHA:481665,0
G_55240,D_OMIM:619083,0
G_4849,D_ORPHA:99861,1
G_8514,D_OMIM:616651,0
G_10079,D_ORPHA:528084,1
G_340061,D_ORPHA:664401,0
G_6663,D_OMIM:611584,1
G_3587,D_OMIM:613148,1
G_9607,D_OMIM:601665,1
G_148789,D_ORPHA:899,1
G_10861,D_OMIM:620372,1
G_6773,D_ORPHA:431166,1
G_79147,D_ORPHA:370959,1
G_23218,D_ORPHA:721,1
G_26012,D_OMIM:620198,0
G_84444,D_OMIM:621265,1
G_4438,D_OMIM:616681,0
G_23568,D_ORPHA:791,1
G_6253,D_OMIM:602849,0
G_6443,D_ORPHA:119,1
G_1663,D_OMIM:605594,0
G_8945,D_ORPHA:140917,0
G_10205,D_OMIM:615024,0
G_4645,D_ORPHA:79306,1
G_26277,D_OMIM:268130,1
G_3708,D_ORPHA:208513,1
G_57105,D_OMIM:619363,0
G_3321,D_OMIM:618632,0
G_940,D_ORPHA:2585,0
G_10846,D_OMIM:616922,1
G_4578,D_OMIM:540000,1
G_401541,D_OMIM:615872,0
G_6469,D_ORPHA:98938,1
G_1244,D_ORPHA:100924,0
G_5167,D_ORPHA:289176,1
G_501,D_ORPHA:3006,1
G_4072,D_ORPHA:101023,0
G_3643,D_ORPHA:263458,1
G_246176,D_OMIM:616781,0
G_3684,D_ORPHA:2345,0
G_163786,D_ORPHA:2512,1
G_57822,D_ORPHA:99771,1
G_2263,D_ORPHA:93259,1
G_5687,D_OMIM:618810,0
G_6789,D_OMIM:614868,1
G_23432,D_ORPHA:95496,1
G_57505,D_ORPHA:99853,1
G_3690,D_ORPHA:140957,1
G_4615,D_ORPHA:33226,1
G_4598,D_ORPHA:735,1
G_10188,D_ORPHA:696289,0
G_55687,D_ORPHA:280397,0
G_9786,D_OMIM:209850,0
G_7703,D_ORPHA:363677,0
G_4849,D_OMIM:618672,1
G_154810,D_ORPHA:276598,0
G_2643,D_ORPHA:98808,1
G_5590,D_ORPHA:178364,0
G_6519,D_ORPHA:163693,1
G_26047,D_ORPHA:163681,1
G_5205,D_ORPHA:99960,1
G_24,D_OMIM:248200,1
G_3785,D_OMIM:615025,0
G_56006,D_ORPHA:524,0
G_8510,D_OMIM:614072,0
G_473,D_OMIM:617798,0
G_6663,D_OMIM:146110,1
G_3021,D_OMIM:604379,0
G_4853,D_OMIM:102500,1
G_9524,D_ORPHA:88616,1
G_1964,D_OMIM:620070,0
G_775,D_OMIM:621405,0
G_84892,D_ORPHA:899,1
G_1311,D_ORPHA:53690,0
G_5727,D_ORPHA:220386,1
G_91,D_OMIM:260350,1
G_388552,D_OMIM:614077,1
G_9152,D_OMIM:605429,0
G_8288,D_ORPHA:276,0
G_26012,D_OMIM:614838,1
G_1788,D_ORPHA:404443,1
G_1798,D_ORPHA:353327,1
G_5034,D_OMIM:112240,1
G_5977,D_ORPHA:54260,0
G_2879,D_OMIM:610713,0
G_9451,D_ORPHA:1667,1
G_51715,D_OMIM:158810,0
G_85459,D_ORPHA:808,1
G_7468,D_OMIM:619695,1
G_54345,D_ORPHA:79643,0
G_64240,D_OMIM:251000,0
G_6792,D_OMIM:613345,0
G_10913,D_ORPHA:109,0
G_54796,D_ORPHA:93110,1
G_8506,D_ORPHA:2680,1
G_1591,D_ORPHA:93338,0
G_64801,D_ORPHA:217266,0
G_4205,D_OMIM:608320,1
G_1415,D_OMIM:607200,0
G_7480,D_OMIM:617762,0
G_55791,D_OMIM:616488,0
G_7086,D_ORPHA:488618,1
G_2314,D_OMIM:619122,0
G_4589,D_OMIM:608747,0
G_5892,D_ORPHA:664,0
G_54899,D_OMIM:619549,0
G_2013,D_ORPHA:182050,0
G_3516,D_ORPHA:974,1
G_100507217,D_OMIM:621012,1
G_24137,D_OMIM:300923,1
G_55213,D_OMIM:617175,1
G_1794,D_ORPHA:98895,0
G_4761,D_OMIM:618374,1
G_2700,D_ORPHA:98991,1
G_1959,D_OMIM:601675,0
G_23209,D_ORPHA:2897,0
G_84277,D_OMIM:613254,0
G_387,D_OMIM:170390,0
G_7026,D_OMIM:615524,0
G_9420,D_ORPHA:79302,1
G_595,D_OMIM:617767,0
G_6123,D_OMIM:619371,1
G_8200,D_OMIM:201250,1
G_9841,D_ORPHA:101109,0
G_2334,D_OMIM:620285,0
G_9217,D_ORPHA:803,1
G_8398,D_OMIM:150400,0
G_6557,D_ORPHA:158775,0
G_1290,D_OMIM:615273,0
G_4927,D_OMIM:618393,1
G_5139,D_ORPHA:35706,0
G_4558,D_OMIM:545000,1
G_3859,D_OMIM:605751,0
G_57158,D_ORPHA:154,1
G_79853,D_OMIM:620747,0
G_51360,D_ORPHA:2340,1
G_10736,D_OMIM:620005,0
G_23013,D_OMIM:619312,1
G_675,D_OMIM:194070,1
G_1581,D_ORPHA:99915,0
G_8323,D_ORPHA:280654,1
G_3265,D_OMIM:137550,1
G_23495,D_OMIM:620177,0
G_9256,D_OMIM:619386,0
G_948,D_OMIM:611162,1
G_114798,D_ORPHA:308638,0
G_3852,D_ORPHA:79396,1
G_774,D_ORPHA:442835,1
G_5498,D_ORPHA:2504,0
G_973,D_OMIM:613501,1
G_7345,D_ORPHA:466791,0
G_128674,D_ORPHA:3157,1
G_6426,D_OMIM:620489,1
G_55229,D_ORPHA:98993,1
G_9928,D_ORPHA:2512,1
G_7317,D_ORPHA:2965,0
G_203,D_OMIM:300238,0
G_170825,D_OMIM:618929,0
G_23209,D_OMIM:604004,1
G_205327,D_ORPHA:439897,0
G_547,D_OMIM:614213,1
G_815,D_OMIM:617798,1
G_6833,D_OMIM:125853,1
G_8792,D_ORPHA:2801,1
G_387082,D_OMIM:618353,0
G_64581,D_ORPHA:399058,0
G_112858,D_ORPHA:536532,0
G_2483,D_OMIM:615264,0
G_2224,D_OMIM:616631,1
G_4688,D_OMIM:233710,1
G_3340,D_OMIM:616116,1
G_57462,D_ORPHA:1980,1
G_2035,D_ORPHA:288,1
G_4205,D_OMIM:217400,0
G_25914,D_OMIM:617248,0
G_3897,D_ORPHA:2182,1
G_55857,D_ORPHA:246,0
G_8566,D_ORPHA:36412,0
G_3113,D_ORPHA:900,1
G_4646,D_ORPHA:90635,1
G_7078,D_ORPHA:99886,0
G_6499,D_ORPHA:84064,1
G_9024,D_OMIM:617807,0
G_10653,D_ORPHA:1415,0
G_8991,D_OMIM:618148,1
G_4358,D_ORPHA:255229,1
G_11014,D_OMIM:619131,1
G_284361,D_OMIM:600858,0
G_60482,D_ORPHA:528091,0
G_116442,D_OMIM:311510,1
G_3248,D_OMIM:301044,0
G_9570,D_OMIM:618886,0
G_203547,D_ORPHA:25980,1
G_6469,D_ORPHA:93924,1
G_3938,D_OMIM:300614,0
G_51057,D_OMIM:619752,0
G_8729,D_OMIM:610024,0
G_7100,D_OMIM:615557,1
G_1674,D_OMIM:607850,0
G_8516,D_OMIM:601709,0
G_22845,D_ORPHA:154,1
G_92255,D_ORPHA:324604,0
G_7133,D_ORPHA:2584,1
G_84163,D_ORPHA:306542,0
G_948,D_ORPHA:98990,0
G_136647,D_OMIM:616084,0
G_8733,D_OMIM:617810,1
G_4141,D_ORPHA:401835,1
G_283417,D_ORPHA:171709,1
G_79644,D_ORPHA:2024,0
G_10082,D_OMIM:183600,0
G_3572,D_OMIM:620098,0
G_170302,D_ORPHA:85447,0
G_84947,D_OMIM:232200,0
G_3858,D_ORPHA:281190,1
G_7273,D_ORPHA:169186,1
G_8891,D_OMIM:146000,0
G_5836,D_OMIM:619471,0
G_2784,D_OMIM:605714,0
G_1962,D_ORPHA:972,0
G_26249,D_OMIM:619203,0
G_1183,D_ORPHA:777,1
G_23152,D_OMIM:613615,0
G_2735,D_ORPHA:93334,1
G_90665,D_OMIM:619201,0
G_2103,D_OMIM:618970,0
G_50940,D_ORPHA:2461,0
G_5925,D_OMIM:259500,1
G_80308,D_OMIM:613958,0
G_7012,D_ORPHA:2032,1
G_90268,D_OMIM:132000,0
G_1909,D_ORPHA:443995,1
G_6597,D_ORPHA:98849,0
G_86,D_OMIM:608799,0
G_25821,D_OMIM:258315,0
G_5358,D_OMIM:306950,1
G_5449,D_OMIM:621426,0
G_10978,D_OMIM:615386,0
G_3849,D_ORPHA:26793,0
G_54840,D_OMIM:208920,1
G_56999,D_ORPHA:93592,1
G_22901,D_OMIM:618144,1
G_90121,D_ORPHA:124,1
G_10083,D_ORPHA:231169,1
G_7531,D_ORPHA:457246,1
G_545,D_OMIM:210600,1
G_267010,D_OMIM:620208,1
G_55005,D_ORPHA:397612,0
G_6103,D_ORPHA:791,1
G_146059,D_ORPHA:1410,0
G_50700,D_OMIM:103780,0
G_55275,D_OMIM:245480,0
G_79663,D_ORPHA:422526,1
G_4576,D_ORPHA:1788,0
G_85015,D_ORPHA:65,1
G_9939,D_ORPHA:140436,0
G_64221,D_ORPHA:983,0
G_23043,D_ORPHA:88616,1
G_23347,D_OMIM:621225,0
G_25959,D_OMIM:616099,1
G_8831,D_ORPHA:544254,1
G_5698,D_OMIM:615147,0
G_5373,D_OMIM:619326,0
G_23287,D_OMIM:620368,0
G_672,D_ORPHA:667662,1
G_150094,D_OMIM:614609,0
G_6843,D_OMIM:619738,0
G_4508,D_ORPHA:254913,1
G_1893,D_ORPHA:530,1
G_8565,D_OMIM:619418,1
G_400569,D_OMIM:620327,1
G_54714,D_OMIM:612245,0
G_57122,D_ORPHA:243,1
G_5932,D_OMIM:614399,0
G_118,D_OMIM:145500,1
G_8291,D_ORPHA:45448,1
G_80324,D_ORPHA:157962,0
G_8566,D_OMIM:618511,1
G_5728,D_ORPHA:494550,1
G_25828,D_OMIM:616740,0
G_23118,D_OMIM:613135,0
G_9276,D_OMIM:619884,1
G_23646,D_OMIM:201475,0
G_51099,D_OMIM:275630,1
G_2859,D_OMIM:607208,0
G_11277,D_ORPHA:481662,1
G_3777,D_OMIM:621402,1
G_6314,D_OMIM:164500,1
G_1832,D_ORPHA:476096,1
G_7681,D_ORPHA:650097,1
G_4513,D_ORPHA:254905,1
G_56978,D_ORPHA:324290,1
G_6904,D_OMIM:617193,1
G_145624,D_ORPHA:920,0
G_1674,D_ORPHA:154,1
G_9247,D_OMIM:618883,1
G_2539,D_OMIM:616335,0
G_1293,D_ORPHA:646113,1
G_161357,D_OMIM:619146,0
G_1736,D_ORPHA:3322,1
G_3815,D_OMIM:606764,1
G_83452,D_OMIM:615222,1
G_1294,D_ORPHA:158673,1
G_2779,D_ORPHA:440713,0
G_3554,D_OMIM:259680,1
G_25885,D_OMIM:618149,0
G_5148,D_OMIM:268000,1
G_238,D_ORPHA:251992,1
G_55361,D_OMIM:612998,0
G_84705,D_OMIM:616198,1
G_5625,D_ORPHA:44,0
G_29893,D_OMIM:614324,1
G_150468,D_ORPHA:3255,1
G_126695,D_OMIM:613706,0
G_57647,D_OMIM:273250,1
G_1767,D_ORPHA:244,1
G_197131,D_ORPHA:401859,0
G_478,D_ORPHA:71517,1
G_58528,D_OMIM:620152,1
G_7545,D_ORPHA:269212,1
G_6338,D_ORPHA:60033,1
G_8737,D_ORPHA:529977,1
G_54888,D_OMIM:617051,0
G_1991,D_OMIM:162800,1
G_83636,D_OMIM:614298,1
G_5429,D_ORPHA:206599,0
G_6139,D_ORPHA:596008,0
G_1339,D_ORPHA:241,0
G_55717,D_OMIM:620237,1
G_168507,D_ORPHA:157769,1
G_777,D_ORPHA:1934,1
G_203286,D_OMIM:615382,1
G_6469,D_ORPHA:93405,1
G_10021,D_OMIM:618112,0
G_2649,D_OMIM:604286,0
G_157657,D_OMIM:268000,1
G_51319,D_OMIM:613100,0
G_10235,D_ORPHA:420566,1
G_7353,D_ORPHA:247198,0
G_6097,D_ORPHA:69085,0
G_777,D_OMIM:618341,0
G_51684,D_ORPHA:377,1
G_23474,D_OMIM:602473,1
G_84660,D_OMIM:619803,1
G_60529,D_OMIM:613451,1
G_23345,D_OMIM:612998,1
G_6392,D_ORPHA:3208,1
G_4626,D_OMIM:620316,0
G_84172,D_ORPHA:229,0
G_343035,D_OMIM:618363,0
G_157657,D_ORPHA:791,1
G_7341,D_OMIM:613705,1
G_79158,D_OMIM:252500,1
G_720,D_ORPHA:536,1
G_7299,D_OMIM:606952,1
G_10991,D_OMIM:616002,0
G_100,D_OMIM:613943,0
G_23141,D_ORPHA:667,0
G_9076,D_OMIM:182250,0
G_221692,D_OMIM:618298,1
G_1136,D_OMIM:191800,1
G_23223,D_OMIM:621452,1
G_117581,D_OMIM:303700,0
G_57492,D_ORPHA:1465,1
G_2677,D_ORPHA:91135,1
G_137392,D_ORPHA:93334,1
G_64241,D_OMIM:611465,1
G_10397,D_ORPHA:99950,1
G_7066,D_OMIM:618435,0
G_7422,D_ORPHA:537072,0
G_2034,D_ORPHA:1872,0
G_23394,D_ORPHA:404448,1
G_26580,D_OMIM:269700,1
G_5922,D_ORPHA:648,1
G_2632,D_ORPHA:308698,1
G_345643,D_OMIM:618695,1
G_113278,D_OMIM:620655,0
G_2200,D_ORPHA:91387,1
G_55835,D_OMIM:607454,0
G_378884,D_OMIM:620681,1
G_3631,D_OMIM:610828,0
G_2896,D_ORPHA:100069,1
G_3735,D_ORPHA:652532,1
G_84466,D_OMIM:616084,0
G_5422,D_ORPHA:85453,1
G_256297,D_ORPHA:65288,1
G_546,D_ORPHA:847,1
G_79823,D_OMIM:618752,0
G_81790,D_OMIM:619686,1
G_79703,D_ORPHA:95433,0
G_8289,D_ORPHA:1465,1
G_129880,D_OMIM:275100,0
G_10682,D_ORPHA:769,0
G_8893,D_ORPHA:99854,1
G_51776,D_ORPHA:714493,0
G_420,D_OMIM:621154,0
G_6850,D_OMIM:619381,1
